node,is_prime,degree,degree_weighted,eigenvector,eigenvector_costweight,pagerank,betweenness,p_index,N,anchor,hub_edges,hub_cost,weighting
8000,False,2.0,11.0,0.020091433561493816,0.003679510460219389,9.203411478617565e-05,0.05414789845324467,,10000,2,False,0.1,padic
8192,False,1.0,14.0,0.03671780292423331,0.001054998793740773,0.00011327393790905275,0.0,,10000,2,False,0.1,padic
8448,False,3.0,13.0,0.025814405200594637,0.008412380449494066,0.00010602726828027413,0.0,,10000,2,False,0.1,padic
8464,False,2.0,8.0,0.013337995491498318,0.0033252584904574357,7.130732242423766e-05,0.008248957355560856,,10000,2,False,0.1,padic
8704,False,2.0,12.0,0.026434547017876907,0.0022515273126613457,9.918516432912897e-05,0.0,,10000,2,False,0.1,padic
9216,False,2.0,14.0,0.031663282834429894,0.005019973319272493,0.00011314355432691737,0.0,,10000,2,False,0.1,padic
9248,False,2.0,9.0,0.01604751864695111,0.00297801651967798,7.820894223259317e-05,0.011428705954640838,,10000,2,False,0.1,padic
9261,False,2.0,8.0,0.004883262523619825,0.0038152152418313265,7.090148184267308e-05,0.01301658936330245,,10000,2,False,0.1,padic
9472,False,2.0,11.0,0.023695301450502217,0.001978720855099526,9.236547460483197e-05,0.0048110232107427585,,10000,2,False,0.1,padic
9728,False,2.0,12.0,0.02641081194631559,0.002163215341120442,9.920525245547151e-05,0.0,,10000,2,False,0.1,padic
9801,False,2.0,8.0,0.005190875338974234,0.0030432817771437705,7.097038163800327e-05,0.00715772922323143,,10000,2,False,0.1,padic
2,True,6227.0,17279.0,0.706143726743391,0.5588537236273943,0.1942870422844031,0.8336031962868207,0.5,10000,2,True,0.1,uniform
3,True,3333.0,3342.0,0.030484085883490053,0.34789451674283695,0.04893771528257828,0.1783025692047065,0.3333333333333333,10000,2,True,0.1,uniform
5,True,2000.0,2009.0,0.026163384970182058,0.18392187279841715,0.029296999855399655,0.08849352995578331,0.2,10000,2,True,0.1,uniform
7,True,1428.0,1437.0,0.02430563705157891,0.12266466729020394,0.020964482783116235,0.05831687522956599,0.14285714285714285,10000,2,True,0.1,uniform
11,True,909.0,918.0,0.022619691651189783,0.07303201880043553,0.013432471072052574,0.03470557897958324,0.09090909090909091,10000,2,True,0.1,uniform
13,True,769.0,778.0,0.022166566698911785,0.06066375773855189,0.011404386574755513,0.028937971812783906,0.07692307692307693,10000,2,True,0.1,uniform
17,True,588.0,597.0,0.02158532342076812,0.045440471432436985,0.00877192823524009,0.021645158781398128,0.058823529411764705,10000,2,True,0.1,uniform
19,True,526.0,535.0,0.021385370262808793,0.04034252675438318,0.007871244511030788,0.01928735315353293,0.05263157894736842,10000,2,True,0.1,uniform
23,True,434.0,443.0,0.021089272559817556,0.032937254473029004,0.00652535028868327,0.01576216066628991,0.043478260869565216,10000,2,True,0.1,uniform
29,True,344.0,353.0,0.020800141842273818,0.025898179801878,0.0052107369452426165,0.012408507304021021,0.034482758620689655,10000,2,True,0.1,uniform
31,True,322.0,331.0,0.020729619828350265,0.024224009097056822,0.004889008077540194,0.011616319663572912,0.03225806451612903,10000,2,True,0.1,uniform
37,True,270.0,279.0,0.020562874292964696,0.020275218954068544,0.004127909473371864,0.00974481158191196,0.02702702702702703,10000,2,True,0.1,uniform
41,True,243.0,252.0,0.020473716325840923,0.018183083125350795,0.003732907669096699,0.008827084615509424,0.024390243902439025,10000,2,True,0.1,uniform
43,True,232.0,241.0,0.020441407831867736,0.017403168057074342,0.0035666611315427667,0.008343376179319992,0.023255813953488372,10000,2,True,0.1,uniform
47,True,212.0,221.0,0.020377327881343117,0.015891116873953254,0.003274298861744802,0.0076618350639488285,0.02127659574468085,10000,2,True,0.1,uniform
53,True,188.0,197.0,0.020300656567387224,0.014098891402964312,0.0029200459321339816,0.006807597142990887,0.018867924528301886,10000,2,True,0.1,uniform
59,True,169.0,178.0,0.02023718533042175,0.012670726272630335,0.0026421048530783885,0.006171469650799197,0.01694915254237288,10000,2,True,0.1,uniform
61,True,163.0,172.0,0.020218029555111164,0.012228893378935905,0.00255280471332094,0.005946863940244834,0.01639344262295082,10000,2,True,0.1,uniform
67,True,149.0,158.0,0.0201733112741242,0.011181973644453991,0.0023466987547704184,0.005437814568947903,0.014925373134328358,10000,2,True,0.1,uniform
71,True,140.0,149.0,0.020147624611816725,0.010594392708697133,0.002211662725193554,0.005137386113085874,0.014084507042253521,10000,2,True,0.1,uniform
73,True,136.0,145.0,0.020134879326988125,0.01031430557389313,0.002150811915643365,0.004934580275390715,0.0136986301369863,10000,2,True,0.1,uniform
79,True,126.0,135.0,0.020103163020807814,0.009608397786319554,0.0020014680471606905,0.0045912806256952,0.012658227848101266,10000,2,True,0.1,uniform
83,True,120.0,129.0,0.020084184975700213,0.009177841349899582,0.0019107143659640013,0.004370619431750499,0.012048192771084338,10000,2,True,0.1,uniform
89,True,112.0,121.0,0.02005845734968568,0.008567099814803861,0.00179526683962724,0.004117266764350544,0.011235955056179775,10000,2,True,0.1,uniform
97,True,103.0,112.0,0.02002705187011202,0.007860820052222054,0.0016634375027706782,0.0038443832380838146,0.010309278350515464,10000,2,True,0.1,uniform
101,True,99.0,108.0,0.020014654301109287,0.007601008234345143,0.0015928427771162194,0.003543222896004381,0.009900990099009901,10000,2,True,0.1,uniform
103,True,97.0,106.0,0.02000823527360072,0.007433556695097133,0.0015641766606033047,0.0035009435463783083,0.009708737864077669,10000,2,True,0.1,uniform
107,True,93.0,102.0,0.019995681369485437,0.007172515212425562,0.0015037801406692188,0.003348147710683591,0.009345794392523364,10000,2,True,0.1,uniform
109,True,91.0,100.0,0.01998930273574454,0.0070260797847144455,0.0014750234216224715,0.003303347604881203,0.009174311926605505,10000,2,True,0.1,uniform
113,True,88.0,97.0,0.019982372069501764,0.006831024258786069,0.0014296732882979315,0.003149601484119865,0.008849557522123894,10000,2,True,0.1,uniform
2,True,4999.0,4999.0,0.5581323127400708,0.5581323127410567,0.09926640629325828,0.5417201252674992,0.5,10000,2,False,0.1,uniform
3,True,3332.0,3332.0,0.3490642436342515,0.3490642436350451,0.06383497993413657,0.28312071837229263,0.3333333333333333,10000,2,False,0.1,uniform
5,True,1999.0,1999.0,0.18403053869955652,0.18403053870042352,0.03747673693654694,0.13568899812334156,0.2,10000,2,False,0.1,uniform
7,True,1427.0,1427.0,0.12245193615552759,0.12245193615653438,0.026554514128951063,0.0849811231795126,0.14285714285714285,10000,2,False,0.1,uniform
11,True,908.0,908.0,0.07260030072928113,0.07260030071566254,0.01683438061026202,0.04596413534648153,0.09090909090909091,10000,2,False,0.1,uniform
13,True,768.0,768.0,0.06018390253734821,0.06018390253695403,0.014242728617408456,0.036838011718866505,0.07692307692307693,10000,2,False,0.1,uniform
17,True,587.0,587.0,0.044905155107845596,0.044905155106641996,0.01089113465103876,0.025528492240777502,0.058823529411764705,10000,2,False,0.1,uniform
19,True,525.0,525.0,0.03978944907306578,0.03978944907165272,0.009751010254395957,0.022108370116755656,0.05263157894736842,10000,2,False,0.1,uniform
23,True,433.0,433.0,0.03235904044838819,0.03235904045166427,0.008049602020283122,0.017012779225130076,0.043478260869565216,10000,2,False,0.1,uniform
29,True,343.0,343.0,0.025297149618167532,0.02529714962132291,0.006393214501212933,0.012181398274351432,0.034482758620689655,10000,2,False,0.1,uniform
31,True,321.0,321.0,0.02361780726821929,0.023617807266964837,0.0059910168901279575,0.011301429143464109,0.03225806451612903,10000,2,False,0.1,uniform
37,True,269.0,269.0,0.019656847594545182,0.019656847587832812,0.005036129651196999,0.008751465497175212,0.02702702702702703,10000,2,False,0.1,uniform
41,True,242.0,242.0,0.017558073329945613,0.017558073331655964,0.00454083521531808,0.007577428038096184,0.024390243902439025,10000,2,False,0.1,uniform
43,True,231.0,231.0,0.01677571062670136,0.01677571062728469,0.004334170353012102,0.006924223751114858,0.023255813953488372,10000,2,False,0.1,uniform
47,True,211.0,211.0,0.015258961814704259,0.015258961815412657,0.003968786158593445,0.006092557562267081,0.02127659574468085,10000,2,False,0.1,uniform
53,True,187.0,187.0,0.013461196419816777,0.013461196417752062,0.0035258085055141575,0.004940695797948833,0.018867924528301886,10000,2,False,0.1,uniform
59,True,168.0,168.0,0.012028858318738397,0.012028858320387829,0.003179284976724562,0.00419012881317365,0.01694915254237288,10000,2,False,0.1,uniform
61,True,162.0,162.0,0.011585698559051899,0.011585698557249637,0.0030682704317549943,0.003935352309283669,0.01639344262295082,10000,2,False,0.1,uniform
67,True,148.0,148.0,0.010535497534922552,0.010535497534196485,0.0028116732180970003,0.0033146748069163125,0.014925373134328358,10000,2,False,0.1,uniform
71,True,139.0,139.0,0.009946241740860784,0.00994624173883111,0.0026436528121450238,0.003047141106044953,0.014084507042253521,10000,2,False,0.1,uniform
73,True,135.0,135.0,0.00966541799705651,0.009665417999134228,0.0025684171855178675,0.002750596028339892,0.0136986301369863,10000,2,False,0.1,uniform
79,True,125.0,125.0,0.00895748941001422,0.008957489410629633,0.0023823928843910193,0.0023741837850311197,0.012658227848101266,10000,2,False,0.1,uniform
83,True,119.0,119.0,0.008525599037789475,0.00852559903894646,0.0022702657327261094,0.0022673756622652655,0.012048192771084338,10000,2,False,0.1,uniform
89,True,111.0,111.0,0.007912956809049809,0.00791295680698972,0.002126970626064406,0.0020370447921113605,0.011235955056179775,10000,2,False,0.1,uniform
97,True,102.0,102.0,0.007204435020483565,0.007204435020036026,0.0019620907070759023,0.0017161451501051075,0.010309278350515464,10000,2,False,0.1,uniform
101,True,98.0,98.0,0.006943862648026247,0.00694386264736852,0.0018761452211427984,0.0013942397087902815,0.009900990099009901,10000,2,False,0.1,uniform
103,True,96.0,96.0,0.006775761839550837,0.006775761840224258,0.001840354195672902,0.0013666139313784002,0.009708737864077669,10000,2,False,0.1,uniform
107,True,92.0,92.0,0.006514052392302666,0.0065140523916781354,0.0017653080560618142,0.0012321411223669228,0.009345794392523364,10000,2,False,0.1,uniform
109,True,90.0,90.0,0.006367159872646177,0.00636715987246973,0.0017294910367281187,0.0012067744901274806,0.009174311926605505,10000,2,False,0.1,uniform
113,True,87.0,87.0,0.006171500543221493,0.006171500542872835,0.001674348539985815,0.0010885055836817026,0.008849557522123894,10000,2,False,0.1,uniform
2310,False,5.0,5.0,0.015672720421778617,0.01567272042141316,9.642616284273105e-05,0.00033516303271393576,,10000,2,False,0.1,uniform
2730,False,5.0,5.0,0.015521432335895056,0.01552143233628161,9.643054272487933e-05,0.0003313136370315677,,10000,2,False,0.1,uniform
3570,False,5.0,5.0,0.015335267845284823,0.015335267845433575,9.643791437216372e-05,0.0003236410399628603,,10000,2,False,0.1,uniform
3990,False,5.0,5.0,0.015272935326970745,0.015272935326724125,9.645445603973837e-05,0.0003215429847795785,,10000,2,False,0.1,uniform
4620,False,5.0,5.0,0.015672720421778617,0.01567272042141316,9.642616284273105e-05,0.00033516303271393576,,10000,2,False,0.1,uniform
4830,False,5.0,5.0,0.015182399224436652,0.015182399224646197,9.646886526626826e-05,0.0003166084796217757,,10000,2,False,0.1,uniform
5460,False,5.0,5.0,0.015521432335895056,0.01552143233628161,9.643054272487933e-05,0.0003313136370315677,,10000,2,False,0.1,uniform
6090,False,5.0,5.0,0.015096353341562407,0.015096353341865874,9.651034903708462e-05,0.0003093158901064326,,10000,2,False,0.1,uniform
6510,False,5.0,5.0,0.015075891329981307,0.015075891329699853,9.653116952027633e-05,0.0003090368489313861,,10000,2,False,0.1,uniform
6930,False,5.0,5.0,0.015672720421778617,0.01567272042141316,9.642616284273105e-05,0.00033516303271393576,,10000,2,False,0.1,uniform
7140,False,5.0,5.0,0.015335267845284823,0.015335267845433575,9.643791437216372e-05,0.0003236410399628603,,10000,2,False,0.1,uniform
7980,False,5.0,5.0,0.015272935326970745,0.015272935326724125,9.645445603973837e-05,0.0003215429847795785,,10000,2,False,0.1,uniform
8190,False,5.0,5.0,0.015521432335895056,0.01552143233628161,9.643054272487933e-05,0.0003313136370315677,,10000,2,False,0.1,uniform
9240,False,5.0,5.0,0.015672720421778617,0.01567272042141316,9.642616284273105e-05,0.00033516303271393576,,10000,2,False,0.1,uniform
9660,False,5.0,5.0,0.015182399224436652,0.015182399224646197,9.646886526626826e-05,0.0003166084796217757,,10000,2,False,0.1,uniform
2,True,6227.0,15745.042755619399,0.7037744752041102,0.6781945923405582,0.08400217842245504,0.978653256403856,0.5,10000,2,True,0.1,log
3,True,3333.0,3670.576145841963,0.031461937450682834,0.18242528904935998,0.023524477433899564,0.010373471834080788,0.3333333333333333,10000,2,True,0.1,log
5,True,2000.0,3227.2663869558505,0.030194642783465616,0.06645938046546263,0.020656728690664376,0.021286545537930468,0.2,10000,2,True,0.1,log
7,True,1428.0,2786.8137827019245,0.028825258313589223,0.03845384955763997,0.01779941558781689,0.03196840988359688,0.14285714285714285,10000,2,True,0.1,log
11,True,909.0,2187.2889077009536,0.026892578852412242,0.019834498751032496,0.013914290084427591,0.03647126064876942,0.09090909090909091,10000,2,True,0.1,log
13,True,769.0,1979.8811065304417,0.026213743016457534,0.01576643985614881,0.012577936893158916,0.04132065537019795,0.07692307692307693,10000,2,True,0.1,log
17,True,588.0,1673.096232961003,0.025213632729538516,0.011088069039861035,0.010601549865644589,0.04140071938780195,0.058823529411764705,10000,2,True,0.1,log
19,True,526.0,1555.830464062393,0.024827707978429675,0.009622643930343289,0.009845304940049907,0.043425726849540325,0.05263157894736842,10000,2,True,0.1,log
23,True,434.0,1367.6689954973247,0.024207716182970282,0.007588182735500139,0.008631361009022025,0.04174844369814057,0.043478260869565216,10000,2,True,0.1,log
29,True,344.0,1164.9824696853566,0.02353843106708077,0.0057617969951005155,0.007335648532275217,0.03799557791346248,0.034482758620689655,10000,2,True,0.1,log
31,True,322.0,1112.3098926397286,0.023366384827020692,0.0053415853212443664,0.00699471761869995,0.03815344527051225,0.03225806451612903,10000,2,True,0.1,log
37,True,270.0,981.3369185012983,0.022932610853558015,0.004388503550414565,0.006160875674044651,0.034885564971780234,0.02702702702702703,10000,2,True,0.1,log
41,True,243.0,908.6844401424402,0.022687532415497595,0.00390729232494575,0.005692696061885444,0.03313273915909295,0.024390243902439025,10000,2,True,0.1,log
43,True,232.0,878.8372267252116,0.0225978544564909,0.003729944369368018,0.005500199743995723,0.03311845487409313,0.023255813953488372,10000,2,True,0.1,log
47,True,212.0,822.3811439608235,0.022410716729656638,0.0033965384612731297,0.005142456167292998,0.0315895562350794,0.02127659574468085,10000,2,True,0.1,log
53,True,188.0,752.4445878342481,0.022181233760397573,0.0030095182826557483,0.004695372927463792,0.029461797950149086,0.018867924528301886,10000,2,True,0.1,log
59,True,169.0,695.0262905761618,0.021983046293554902,0.002704049947671418,0.004333263681052841,0.02735444578664708,0.01694915254237288,10000,2,True,0.1,log
61,True,163.0,675.961565996075,0.02191982216166383,0.0026141956841897605,0.004213864612084143,0.026980233530454468,0.01639344262295082,10000,2,True,0.1,log
67,True,149.0,632.2945076698626,0.0217764281269753,0.0024019693218256654,0.003936897501963096,0.02544441281495623,0.014925373134328358,10000,2,True,0.1,log
71,True,140.0,602.5125029087432,0.021688901798143756,0.0022833312364326417,0.0037427075667371868,0.02447886316937355,0.014084507042253521,10000,2,True,0.1,log
73,True,136.0,589.2120245550343,0.021643689682212176,0.0022269093757147124,0.0036629565396424533,0.024286045327877457,0.0136986301369863,10000,2,True,0.1,log
79,True,126.0,556.1809815583787,0.021536494347571693,0.0020848459613269374,0.003450850354590873,0.022931539003070142,0.012658227848101266,10000,2,True,0.1,log
83,True,120.0,535.8420323277951,0.021472139290346675,0.002000830368425807,0.003317166659841727,0.021966289447508464,0.012048192771084338,10000,2,True,0.1,log
89,True,112.0,508.23863704026815,0.02137895422845397,0.001889016126068183,0.003147147457464321,0.02081114292665514,0.011235955056179775,10000,2,True,0.1,log
97,True,103.0,476.62051980734566,0.02126668152146569,0.001757029789478015,0.0029479509400175377,0.019640051622685773,0.010309278350515464,10000,2,True,0.1,log
101,True,99.0,462.28181065044436,0.021223597958580784,0.0017050802101062944,0.0028476228394516013,0.019281243987571393,0.009900990099009901,10000,2,True,0.1,log
103,True,97.0,454.93398287004555,0.021200313066929734,0.0016778712155366576,0.002799044655414764,0.018885225189852452,0.009708737864077669,10000,2,True,0.1,log
107,True,93.0,439.9002527704946,0.021151306595639796,0.0016277594568933043,0.002705123610838262,0.01810759191542279,0.009345794392523364,10000,2,True,0.1,log
109,True,91.0,432.22130940062254,0.021125378745937975,0.0016018932953839337,0.0026586115605433734,0.017725237216660254,0.009174311926605505,10000,2,True,0.1,log
113,True,88.0,421.282740227973,0.02109748078693784,0.0015715522224061754,0.0025907933744531006,0.017137380871513837,0.008849557522123894,10000,2,True,0.1,log
127,True,78.0,383.00240565731144,0.020973425497580682,0.001447053473121787,0.002349184886331256,0.01518337470874513,0.007874015748031496,10000,2,True,0.1,log
2,True,4999.0,3465.0427556193986,0.2192284359014654,0.6783255537554721,0.025182047509915293,0.07648598426555997,0.5,10000,2,False,0.1,log
